seed,scenario,node_id,parent,rank,trust,energy,qos_latency,mcs,hop_count,convergence_time,packet_loss_rate
19,lossy,14,15,0.4722,0.4159,0.0,0.3722,0.6278,1,0.0,0.2
19,lossy,15,10,0.5983,0.3943,0.0,0.3983,0.6017,2,0.0,0.2
19,lossy,16,21,0.4625,0.406,0.0,0.3625,0.6375,1,0.0,0.2
19,lossy,17,18,0.466,0.4297,0.0,0.366,0.634,1,0.0,0.2
19,lossy,18,19,0.4751,0.3558,0.0,0.3751,0.6249,1,0.0,0.2
19,lossy,19,18,0.5825,0.3456,0.0,0.3825,0.6175,2,0.0,0.2
19,lossy,20,25,0.4793,0.496,0.0,0.3793,0.6207,1,0.0,0.2
19,lossy,21,22,0.4704,0.4606,0.0,0.3704,0.6296,1,0.0,0.2
19,lossy,22,23,0.4819,0.5079,0.0,0.3819,0.6181,1,0.0,0.2
19,lossy,23,24,0.4837,0.4515,0.0,0.3837,0.6163,1,0.0,0.2
19,lossy,24,25,0.474,0.365,0.0,0.374,0.626,1,0.0,0.2
19,lossy,25,20,0.5636,0.3273,0.0,0.3636,0.6364,2,0.0,0.2
0,attack,2,1,0.5086,0.4895,0.0087,0.4086,0.5914,1,0.0,0.05
0,attack,3,4,0.5738,0.4962,0.005,0.4738,0.5262,1,0.0,0.05
0,attack,4,5,0.5794,0.4397,0.0,0.4794,0.5206,1,0.0,0.05
0,attack,5,10,0.5789,0.5226,0.0,0.4789,0.5211,1,0.0,0.05
0,attack,6,7,0.5621,0.5021,0.0,0.4621,0.5379,1,0.0,0.05
0,attack,7,8,0.5814,0.4902,0.0,0.4814,0.5186,1,0.0,0.05
0,attack,8,9,0.5568,0.512,0.0,0.4568,0.5432,1,0.0,0.05
0,attack,9,10,0.562,0.4718,0.0,0.462,0.538,1,0.0,0.05
0,attack,10,15,0.5634,0.4885,0.0,0.4634,0.5366,1,0.0,0.05
0,attack,11,16,0.5793,0.488,0.0,0.4793,0.5207,1,0.0,0.05
0,attack,12,13,0.5682,0.474,0.0,0.4682,0.5318,1,0.0,0.05
0,attack,13,14,0.5708,0.4719,0.0,0.4708,0.5292,1,0.0,0.05
0,attack,14,15,0.5499,0.4772,0.0,0.4499,0.5501,1,0.0,0.05
0,attack,15,20,0.5786,0.4818,0.0,0.4786,0.5214,1,0.0,0.05
0,attack,16,17,0.5845,0.5466,0.0359,0.4845,0.5155,1,0.0,0.05
0,attack,17,18,0.5661,0.5364,0.0,0.4661,0.5339,1,0.0,0.05
0,attack,18,19,0.5765,0.5266,0.0,0.4765,0.5235,1,0.0,0.05
0,attack,19,20,0.5546,0.4777,0.0,0.4546,0.5454,1,0.0,0.05
0,attack,20,24,0.6114,0.2999,0.0,0.5114,0.4886,1,0.0,0.05
0,attack,21,22,0.5632,0.4893,0.0058,0.4632,0.5368,1,0.0,0.05
0,attack,22,23,0.5655,0.5236,0.0,0.4655,0.5345,1,0.0,0.05
0,attack,23,24,0.5758,0.5212,0.0,0.4758,0.5242,1,0.0,0.05
0,attack,24,25,0.5649,0.5156,0.0,0.4649,0.5351,1,0.0,0.05
0,attack,25,24,0.6638,0.4595,0.0,0.4638,0.5362,2,0.0,0.05
1,attack,2,1,0.4965,0.4848,0.0,0.3965,0.6035,1,0.0,0.05
1,attack,3,8,0.5649,0.5173,0.0,0.4649,0.5351,1,0.0,0.05
1,attack,4,5,0.5618,0.4915,0.0,0.4618,0.5382,1,0.0,0.05
1,attack,5,10,0.58,0.4452,0.0,0.48,0.52,1,0.0,0.05
1,attack,6,1,0.5101,0.4996,0.0,0.4101,0.5899,1,0.0,0.05
1,attack,7,8,0.5788,0.4942,0.0,0.4788,0.5212,1,0.0,0.05
1,attack,8,9,0.5737,0.5007,0.0,0.4737,0.5263,1,0.0,0.05
1,attack,9,10,0.5885,0.5413,0.0,0.4885,0.5115,1,0.0,0.05
1,attack,10,15,0.5786,0.5351,0.0,0.4786,0.5214,1,0.0,0.05
1,attack,11,12,0.561,0.502,0.0,0.461,0.539,1,0.0,0.05
1,attack,12,13,0.5644,0.5083,0.0,0.4644,0.5356,1,0.0,0.05
1,attack,13,18,0.5525,0.4873,0.0,0.4525,0.5475,1,0.0,0.05
1,attack,14,15,0.572,0.4149,0.0,0.472,0.528,1,0.0,0.05
1,attack,15,20,0.5944,0.5071,0.0,0.4944,0.5056,1,0.0,0.05
1,attack,16,17,0.5718,0.44,0.0,0.4718,0.5282,1,0.0,0.05
1,attack,17,18,0.5574,0.4746,0.0,0.4574,0.5426,1,0.0,0.05
1,attack,18,19,0.5448,0.4951,0.0,0.4448,0.5552,1,0.0,0.05
1,attack,19,20,0.5569,0.5024,0.0,0.4569,0.5431,1,0.0,0.05
1,attack,20,24,0.6251,0.3221,0.0,0.5251,0.4749,1,0.0,0.05
1,attack,21,22,0.5551,0.4533,0.0,0.4551,0.5449,1,0.0,0.05
1,attack,22,23,0.572,0.4376,0.0,0.472,0.528,1,0.0,0.05
1,attack,23,24,0.5689,0.5172,0.0,0.4689,0.5311,1,0.0,0.05
1,attack,24,25,0.572,0.5146,0.0029,0.472,0.528,1,0.0,0.05
1,attack,25,20,0.6727,0.4429,0.0126,0.4727,0.5273,2,0.0,0.05
2,attack,2,1,0.5099,0.4889,0.0,0.4099,0.5901,1,0.0,0.05
2,attack,3,4,0.5737,0.4905,0.0,0.4737,0.5263,1,0.0,0.05
2,attack,4,5,0.5569,0.507,0.0,0.4569,0.5431,1,0.0,0.05
2,attack,5,9,0.6138,0.2732,0.0,0.5138,0.4862,1,0.0,0.05
2,attack,6,1,0.5043,0.4692,0.0085,0.4043,0.5957,1,0.0,0.05
2,attack,7,8,0.5781,0.4711,0.0,0.4781,0.5219,1,0.0,0.05
2,attack,8,9,0.5726,0.4982,0.0,0.4726,0.5274,1,0.0,0.05
2,attack,9,10,0.5585,0.4788,0.0046,0.4585,0.5415,1,0.0,0.05
2,attack,10,15,0.5459,0.486,0.0,0.4459,0.5541,1,0.0,0.05
2,attack,11,12,0.5568,0.4997,0.0,0.4568,0.5432,1,0.0,0.05
2,attack,12,13,0.58,0.4741,0.0,0.48,0.52,1,0.0,0.05
2,attack,13,14,0.5656,0.488,0.0,0.4656,0.5344,1,0.0,0.05
2,attack,14,15,0.5847,0.4853,0.0,0.4847,0.5153,1,0.0,0.05
2,attack,15,20,0.5517,0.4378,0.0,0.4517,0.5483,1,0.0,0.05
2,attack,16,17,0.5557,0.5327,0.0,0.4557,0.5443,1,0.0,0.05
2,attack,17,18,0.5652,0.4911,0.0107,0.4652,0.5348,1,0.0,0.05
2,attack,18,19,0.5749,0.4694,0.0,0.4749,0.5251,1,0.0,0.05
2,attack,19,20,0.5808,0.5182,0.0,0.4808,0.5192,1,0.0,0.05
2,attack,20,25,0.5909,0.4859,0.0,0.4909,0.5091,1,0.0,0.05
2,attack,21,22,0.5628,0.3216,0.0,0.4628,0.5372,1,0.0,0.05
2,attack,22,23,0.5787,0.474,0.0,0.4787,0.5213,1,0.0,0.05
2,attack,23,24,0.5707,0.5022,0.0,0.4707,0.5293,1,0.0,0.05
2,attack,24,25,0.5723,0.4345,0.0,0.4723,0.5277,1,0.0,0.05
2,attack,25,24,0.6704,0.5269,0.0,0.4704,0.5296,2,0.0,0.05
3,attack,2,1,0.5253,0.5181,0.0,0.4253,0.5747,1,0.0,0.05
3,attack,3,4,0.5716,0.4998,0.0,0.4716,0.5284,1,0.0,0.05
3,attack,4,9,0.5641,0.529,0.0,0.4641,0.5359,1,0.0,0.05
3,attack,5,10,0.5709,0.4455,0.0,0.4709,0.5291,1,0.0,0.05
3,attack,6,1,0.5318,0.4581,0.0,0.4318,0.5682,1,0.0,0.05
3,attack,7,8,0.5758,0.4914,0.0,0.4758,0.5242,1,0.0,0.05
3,attack,8,13,0.5462,0.5074,0.0,0.4462,0.5538,1,0.0,0.05
3,attack,9,10,0.5611,0.5218,0.0,0.4611,0.5389,1,0.0,0.05
3,attack,10,15,0.5367,0.4972,0.0,0.4367,0.5633,1,0.0,0.05
3,attack,11,12,0.5701,0.4899,0.0,0.4701,0.5299,1,0.0,0.05
3,attack,12,13,0.563,0.508,0.0,0.463,0.537,1,0.0,0.05
3,attack,13,14,0.5557,0.4217,0.0,0.4557,0.5443,1,0.0,0.05
3,attack,14,15,0.5475,0.4865,0.0053,0.4475,0.5525,1,0.0,0.05
3,attack,15,19,0.6242,0.3239,0.0,0.5242,0.4758,1,0.0,0.05
3,attack,16,17,0.5639,0.4114,0.0,0.4639,0.5361,1,0.0,0.05
3,attack,17,18,0.5775,0.4808,0.0,0.4775,0.5225,1,0.0,0.05
3,attack,18,19,0.5775,0.4169,0.0,0.4775,0.5225,1,0.0,0.05
3,attack,19,20,0.5531,0.4846,0.0,0.4531,0.5469,1,0.0,0.05
3,attack,20,25,0.5797,0.4749,0.0,0.4797,0.5203,1,0.0,0.05
3,attack,21,22,0.5609,0.4928,0.0,0.4609,0.5391,1,0.0,0.05
3,attack,22,23,0.5575,0.4639,0.0,0.4575,0.5425,1,0.0,0.05
3,attack,23,24,0.5569,0.5065,0.0,0.4569,0.5431,1,0.0,0.05
3,attack,24,25,0.5808,0.4677,0.0,0.4808,0.5192,1,0.0,0.05
3,attack,25,24,0.6805,0.5276,0.0025,0.4805,0.5195,2,0.0,0.05
4,attack,2,1,0.5032,0.5243,0.0,0.4032,0.5968,1,0.0,0.05
4,attack,3,4,0.5614,0.4822,0.0,0.4614,0.5386,1,0.0,0.05
4,attack,4,5,0.5863,0.4964,0.0,0.4863,0.5137,1,0.0,0.05
4,attack,5,10,0.5755,0.4157,0.0,0.4755,0.5245,1,0.0,0.05
4,attack,6,1,0.5306,0.427,0.0,0.4306,0.5694,1,0.0,0.05
4,attack,7,8,0.5743,0.4668,0.0,0.4743,0.5257,1,0.0,0.05
4,attack,8,9,0.5908,0.4482,0.0,0.4908,0.5092,1,0.0,0.05
4,attack,9,10,0.5471,0.4034,0.0,0.4471,0.5529,1,0.0,0.05
4,attack,10,15,0.5646,0.505,0.0,0.4646,0.5354,1,0.0,0.05
4,attack,11,12,0.554,0.4681,0.0,0.454,0.546,1,0.0,0.05
4,attack,12,13,0.5591,0.462,0.0,0.4591,0.5409,1,0.0,0.05
4,attack,13,14,0.5829,0.5335,0.0,0.4829,0.5171,1,0.0,0.05
4,attack,14,15,0.5604,0.434,0.0,0.4604,0.5396,1,0.0,0.05
4,attack,15,19,0.6227,0.3078,0.0,0.5227,0.4773,1,0.0,0.05
4,attack,16,17,0.5654,0.4959,0.0,0.4654,0.5346,1,0.0,0.05
4,attack,17,18,0.5658,0.4792,0.0,0.4658,0.5342,1,0.0,0.05
4,attack,18,19,0.583,0.4509,0.0,0.483,0.517,1,0.0,0.05
4,attack,19,20,0.5685,0.475,0.0136,0.4685,0.5315,1,0.0,0.05
4,attack,20,24,0.619,0.28,0.0,0.519,0.481,1,0.0,0.05
4,attack,21,22,0.5658,0.4664,0.0,0.4658,0.5342,1,0.0,0.05
4,attack,22,23,0.5563,0.5267,0.0,0.4563,0.5437,1,0.0,0.05
4,attack,23,18,0.6655,0.5053,0.0,0.4655,0.5345,2,0.0,0.05
4,attack,24,25,0.5748,0.492,0.0,0.4748,0.5252,1,0.0,0.05
4,attack,25,24,0.6888,0.5162,0.0,0.4888,0.5112,2,0.0,0.05
5,attack,2,1,0.5131,0.5131,0.0,0.4131,0.5869,1,0.0,0.05
5,attack,3,4,0.582,0.4914,0.0,0.482,0.518,1,0.0,0.05
5,attack,4,5,0.5549,0.5254,0.0,0.4549,0.5451,1,0.0,0.05
5,attack,5,10,0.5406,0.5406,0.0,0.4406,0.5594,1,0.0,0.05
5,attack,6,1,0.5145,0.5286,0.0,0.4145,0.5855,1,0.0,0.05
5,attack,7,8,0.5677,0.5102,0.0,0.4677,0.5323,1,0.0,0.05
5,attack,8,9,0.556,0.4545,0.0098,0.456,0.544,1,0.0,0.05
5,attack,9,10,0.5606,0.4699,0.0,0.4606,0.5394,1,0.0,0.05
5,attack,10,15,0.5688,0.4889,0.0,0.4688,0.5312,1,0.0,0.05
5,attack,11,12,0.5575,0.4505,0.0,0.4575,0.5425,1,0.0,0.05
5,attack,12,13,0.5558,0.4854,0.0,0.4558,0.5442,1,0.0,0.05
5,attack,13,14,0.5842,0.4151,0.0,0.4842,0.5158,1,0.0,0.05
5,attack,14,15,0.5827,0.5031,0.0,0.4827,0.5173,1,0.0,0.05
5,attack,15,19,0.6179,0.2743,0.0,0.5179,0.4821,1,0.0,0.05
5,attack,16,17,0.5816,0.4647,0.0,0.4816,0.5184,1,0.0,0.05
5,attack,17,18,0.5658,0.3638,0.0,0.4658,0.5342,1,0.0,0.05
5,attack,18,19,0.5642,0.4824,0.0,0.4642,0.5358,1,0.0,0.05
5,attack,19,20,0.5758,0.5044,0.0,0.4758,0.5242,1,0.0,0.05
5,attack,20,25,0.537,0.4466,0.0,0.437,0.563,1,0.0,0.05
5,attack,21,22,0.5761,0.4679,0.0,0.4761,0.5239,1,0.0,0.05
5,attack,22,23,0.5476,0.4999,0.0,0.4476,0.5524,1,0.0,0.05
5,attack,23,24,0.5776,0.5102,0.0,0.4776,0.5224,1,0.0,0.05
5,attack,24,25,0.5589,0.5288,0.0,0.4589,0.5411,1,0.0,0.05
5,attack,25,20,0.6859,0.474,0.0,0.4859,0.5141,2,0.0,0.05
6,attack,2,1,0.5093,0.4418,0.0,0.4093,0.5907,1,0.0,0.05
6,attack,3,4,0.5845,0.5075,0.0214,0.4845,0.5155,1,0.0,0.05
6,attack,4,5,0.5629,0.4114,0.0,0.4629,0.5371,1,0.0,0.05
6,attack,5,10,0.5464,0.5008,0.0405,0.4464,0.5536,1,0.0,0.05
6,attack,6,1,0.5204,0.2931,0.0,0.4204,0.5796,1,0.0,0.05
6,attack,7,8,0.5446,0.4998,0.0,0.4446,0.5554,1,0.0,0.05
6,attack,8,9,0.5476,0.3273,0.0,0.4476,0.5524,1,0.0,0.05
6,attack,9,10,0.5657,0.515,0.0,0.4657,0.5343,1,0.0,0.05
6,attack,10,15,0.5584,0.4504,0.0,0.4584,0.5416,1,0.0,0.05
6,attack,11,12,0.5755,0.4729,0.0,0.4755,0.5245,1,0.0,0.05
6,attack,12,13,0.5782,0.466,0.0,0.4782,0.5218,1,0.0,0.05
6,attack,13,14,0.5713,0.4884,0.0,0.4713,0.5287,1,0.0,0.05
6,attack,14,15,0.5619,0.4947,0.0,0.4619,0.5381,1,0.0,0.05
6,attack,15,20,0.5746,0.41,0.0,0.4746,0.5254,1,0.0,0.05
6,attack,16,17,0.5702,0.4681,0.0,0.4702,0.5298,1,0.0,0.05
6,attack,17,18,0.5711,0.4769,0.0,0.4711,0.5289,1,0.0,0.05
6,attack,18,19,0.5639,0.5082,0.0,0.4639,0.5361,1,0.0,0.05
6,attack,19,20,0.5779,0.4787,0.0,0.4779,0.5221,1,0.0,0.05
6,attack,20,25,0.5524,0.5105,0.0,0.4524,0.5476,1,0.0,0.05
6,attack,21,22,0.5631,0.492,0.0,0.4631,0.5369,1,0.0,0.05
6,attack,22,23,0.555,0.4921,0.0,0.455,0.545,1,0.0,0.05
6,attack,23,24,0.5755,0.468,0.0,0.4755,0.5245,1,0.0,0.05
6,attack,24,25,0.5808,0.5127,0.0,0.4808,0.5192,1,0.0,0.05
6,attack,25,20,0.679,0.5081,0.0,0.479,0.521,2,0.0,0.05
7,attack,2,1,0.5574,0.5076,0.0103,0.4574,0.5426,1,0.0,0.05
7,attack,3,4,0.5614,0.5456,0.0,0.4614,0.5386,1,0.0,0.05
7,attack,4,5,0.561,0.4797,0.0016,0.461,0.539,1,0.0,0.05
7,attack,5,10,0.5785,0.5273,0.0,0.4785,0.5215,1,0.0,0.05
7,attack,6,1,0.5194,0.5216,0.0,0.4194,0.5806,1,0.0,0.05
7,attack,7,1,0.5984,0.2949,0.0,0.4984,0.5016,1,0.0,0.05
7,attack,8,9,0.556,0.5129,0.0,0.456,0.544,1,0.0,0.05
7,attack,9,10,0.5885,0.4969,0.0,0.4885,0.5115,1,0.0,0.05
7,attack,10,15,0.579,0.4427,0.0,0.479,0.521,1,0.0,0.05
7,attack,11,12,0.5526,0.4612,0.0,0.4526,0.5474,1,0.0,0.05
7,attack,12,13,0.5629,0.4777,0.0,0.4629,0.5371,1,0.0,0.05
7,attack,13,14,0.5596,0.3295,0.0,0.4596,0.5404,1,0.0,0.05
7,attack,14,15,0.5816,0.5069,0.0,0.4816,0.5184,1,0.0,0.05
7,attack,15,20,0.5494,0.496,0.0,0.4494,0.5506,1,0.0,0.05
7,attack,16,17,0.5662,0.4932,0.0,0.4662,0.5338,1,0.0,0.05
7,attack,17,18,0.5806,0.5043,0.0,0.4806,0.5194,1,0.0,0.05
7,attack,18,19,0.5963,0.5197,0.0,0.4963,0.5037,1,0.0,0.05
7,attack,19,20,0.5518,0.5144,0.0,0.4518,0.5482,1,0.0,0.05
7,attack,20,25,0.5663,0.4694,0.0,0.4663,0.5337,1,0.0,0.05
7,attack,21,22,0.5865,0.4939,0.0,0.4865,0.5135,1,0.0,0.05
7,attack,22,23,0.593,0.5021,0.0,0.493,0.507,1,0.0,0.05
7,attack,23,24,0.5588,0.4937,0.0,0.4588,0.5412,1,0.0,0.05
7,attack,24,25,0.5627,0.5021,0.0,0.4627,0.5373,1,0.0,0.05
7,attack,25,20,0.6648,0.4731,0.0,0.4648,0.5352,2,0.0,0.05
8,attack,2,1,0.5057,0.469,0.0,0.4057,0.5943,1,0.0,0.05
8,attack,3,4,0.5601,0.4345,0.0,0.4601,0.5399,1,0.0,0.05
8,attack,4,5,0.5675,0.5345,0.0,0.4675,0.5325,1,0.0,0.05
8,attack,5,9,0.6174,0.2702,0.0,0.5174,0.4826,1,0.0,0.05
8,attack,6,1,0.5181,0.4955,0.0,0.4181,0.5819,1,0.0,0.05
8,attack,7,8,0.5563,0.4729,0.0,0.4563,0.5437,1,0.0,0.05
8,attack,8,9,0.5685,0.4826,0.0,0.4685,0.5315,1,0.0,0.05
8,attack,9,10,0.5585,0.4641,0.0,0.4585,0.5415,1,0.0,0.05
8,attack,10,14,0.6243,0.3072,0.0,0.5243,0.4757,1,0.0,0.05
8,attack,11,12,0.5718,0.4814,0.0,0.4718,0.5282,1,0.0,0.05
8,attack,12,13,0.5652,0.4952,0.0,0.4652,0.5348,1,0.0,0.05
8,attack,13,14,0.5748,0.5192,0.0025,0.4748,0.5252,1,0.0,0.05
8,attack,14,15,0.5755,0.5215,0.0,0.4755,0.5245,1,0.0,0.05
8,attack,15,19,0.6129,0.3004,0.0,0.5129,0.4871,1,0.0,0.05
8,attack,16,17,0.5678,0.4791,0.0,0.4678,0.5322,1,0.0,0.05
8,attack,17,18,0.5615,0.4672,0.0,0.4615,0.5385,1,0.0,0.05
8,attack,18,19,0.5735,0.4792,0.0,0.4735,0.5265,1,0.0,0.05
8,attack,19,20,0.5765,0.5523,0.0,0.4765,0.5235,1,0.0,0.05
8,attack,20,25,0.5587,0.4826,0.0,0.4587,0.5413,1,0.0,0.05
8,attack,21,22,0.5852,0.5068,0.0,0.4852,0.5148,1,0.0,0.05
8,attack,22,23,0.583,0.4947,0.0,0.483,0.517,1,0.0,0.05
8,attack,23,24,0.5531,0.5169,0.0,0.4531,0.5469,1,0.0,0.05
8,attack,24,25,0.569,0.4983,0.0,0.469,0.531,1,0.0,0.05
8,attack,25,24,0.6717,0.4812,0.0,0.4717,0.5283,2,0.0,0.05
9,attack,2,1,0.5144,0.428,0.0,0.4144,0.5856,1,0.0,0.05
9,attack,3,4,0.5684,0.4967,0.0,0.4684,0.5316,1,0.0,0.05
9,attack,4,5,0.5727,0.4663,0.0,0.4727,0.5273,1,0.0,0.05
9,attack,5,10,0.57,0.4668,0.0,0.47,0.53,1,0.0,0.05
9,attack,6,7,0.5562,0.5372,0.0,0.4562,0.5438,1,0.0,0.05
9,attack,7,8,0.5712,0.4369,0.0,0.4712,0.5288,1,0.0,0.05
9,attack,8,9,0.5695,0.3677,0.0,0.4695,0.5305,1,0.0,0.05
9,attack,9,10,0.564,0.4997,0.0,0.464,0.536,1,0.0,0.05
9,attack,10,14,0.6187,0.2659,0.0,0.5187,0.4813,1,0.0,0.05
9,attack,11,12,0.5371,0.524,0.0102,0.4371,0.5629,1,0.0,0.05
9,attack,12,13,0.5557,0.4349,0.0,0.4557,0.5443,1,0.0,0.05
9,attack,13,14,0.5651,0.4986,0.0,0.4651,0.5349,1,0.0,0.05
9,attack,14,15,0.5683,0.4818,0.0,0.4683,0.5317,1,0.0,0.05
9,attack,15,20,0.5663,0.4537,0.0,0.4663,0.5337,1,0.0,0.05
9,attack,16,17,0.5842,0.4936,0.0014,0.4842,0.5158,1,0.0,0.05
9,attack,17,22,0.6314,0.5155,0.0,0.5314,0.4686,1,0.0,0.05
9,attack,18,19,0.5617,0.4922,0.0,0.4617,0.5383,1,0.0,0.05
9,attack,19,20,0.5665,0.4834,0.0,0.4665,0.5335,1,0.0,0.05
9,attack,20,24,0.6034,0.3245,0.0,0.5034,0.4966,1,0.0,0.05
9,attack,21,22,0.5737,0.5,0.0,0.4737,0.5263,1,0.0,0.05
9,attack,22,23,0.5609,0.4724,0.0,0.4609,0.5391,1,0.0,0.05
9,attack,23,24,0.5681,0.453,0.0,0.4681,0.5319,1,0.0,0.05
9,attack,24,25,0.5794,0.5013,0.0,0.4794,0.5206,1,0.0,0.05
9,attack,25,24,0.6746,0.5142,0.0,0.4746,0.5254,2,0.0,0.05
10,attack,2,1,0.5237,0.5137,0.0,0.4237,0.5763,1,0.0,0.05
10,attack,3,8,0.5732,0.4977,0.0,0.4732,0.5268,1,0.0,0.05
10,attack,4,5,0.6003,0.4742,0.0,0.5003,0.4997,1,0.0,0.05
10,attack,5,10,0.5656,0.541,0.0,0.4656,0.5344,1,0.0,0.05
10,attack,6,1,0.5042,0.5068,0.0,0.4042,0.5958,1,0.0,0.05
10,attack,7,12,0.5513,0.4861,0.02,0.4513,0.5487,1,0.0,0.05
10,attack,8,9,0.5775,0.5072,0.0,0.4775,0.5225,1,0.0,0.05
10,attack,9,10,0.5602,0.4995,0.0,0.4602,0.5398,1,0.0,0.05
10,attack,10,15,0.5661,0.4672,0.0,0.4661,0.5339,1,0.0,0.05
10,attack,11,12,0.5824,0.4725,0.0,0.4824,0.5176,1,0.0,0.05
10,attack,12,13,0.5817,0.4703,0.0,0.4817,0.5183,1,0.0,0.05
10,attack,13,14,0.5622,0.4171,0.0,0.4622,0.5378,1,0.0,0.05
10,attack,14,15,0.584,0.4674,0.0,0.484,0.516,1,0.0,0.05
10,attack,15,20,0.5515,0.4948,0.0,0.4515,0.5485,1,0.0,0.05
10,attack,16,17,0.5845,0.4663,0.0,0.4845,0.5155,1,0.0,0.05
10,attack,17,18,0.5599,0.4826,0.0,0.4599,0.5401,1,0.0,0.05
10,attack,18,19,0.5737,0.5372,0.0,0.4737,0.5263,1,0.0,0.05
10,attack,19,20,0.5673,0.5293,0.0,0.4673,0.5327,1,0.0,0.05
10,attack,20,25,0.5548,0.5396,0.0,0.4548,0.5452,1,0.0,0.05
10,attack,21,22,0.596,0.4605,0.0,0.496,0.504,1,0.0,0.05
10,attack,22,23,0.565,0.5284,0.0,0.465,0.535,1,0.0,0.05
10,attack,23,24,0.5671,0.4929,0.0,0.4671,0.5329,1,0.0,0.05
10,attack,24,25,0.5747,0.4616,0.0,0.4747,0.5253,1,0.0,0.05
10,attack,25,20,0.6685,0.5077,0.0,0.4685,0.5315,2,0.0,0.05
11,attack,2,1,0.4839,0.4497,0.0,0.3839,0.6161,1,0.0,0.05
11,attack,3,4,0.5685,0.4791,0.0028,0.4685,0.5315,1,0.0,0.05
11,attack,4,5,0.5645,0.504,0.0,0.4645,0.5355,1,0.0,0.05
11,attack,5,9,0.5916,0.282,0.0,0.4916,0.5084,1,0.0,0.05
11,attack,6,1,0.4967,0.4581,0.0192,0.3967,0.6033,1,0.0,0.05
11,attack,7,8,0.5764,0.4837,0.0,0.4764,0.5236,1,0.0,0.05
11,attack,8,9,0.5718,0.4946,0.0019,0.4718,0.5282,1,0.0,0.05
11,attack,9,10,0.5776,0.4416,0.0,0.4776,0.5224,1,0.0,0.05
11,attack,10,15,0.5754,0.4992,0.0,0.4754,0.5246,1,0.0,0.05
11,attack,11,12,0.5721,0.4805,0.0,0.4721,0.5279,1,0.0,0.05
11,attack,12,13,0.5525,0.502,0.0,0.4525,0.5475,1,0.0,0.05
11,attack,13,14,0.5694,0.5355,0.0,0.4694,0.5306,1,0.0,0.05
11,attack,14,15,0.5727,0.4996,0.0,0.4727,0.5273,1,0.0,0.05
11,attack,15,20,0.5752,0.3966,0.0,0.4752,0.5248,1,0.0,0.05
11,attack,16,17,0.5783,0.491,0.0,0.4783,0.5217,1,0.0,0.05
11,attack,17,18,0.5655,0.5053,0.0,0.4655,0.5345,1,0.0,0.05
11,attack,18,19,0.557,0.5119,0.0,0.457,0.543,1,0.0,0.05
11,attack,19,20,0.5468,0.466,0.0,0.4468,0.5532,1,0.0,0.05
11,attack,20,24,0.6297,0.2695,0.0,0.5297,0.4703,1,0.0,0.05
11,attack,21,22,0.5704,0.402,0.0,0.4704,0.5296,1,0.0,0.05
11,attack,22,23,0.5524,0.4966,0.0198,0.4524,0.5476,1,0.0,0.05
11,attack,23,24,0.5854,0.441,0.0,0.4854,0.5146,1,0.0,0.05
11,attack,24,25,0.5493,0.5063,0.0,0.4493,0.5507,1,0.0,0.05
11,attack,25,20,0.6564,0.4629,0.0,0.4564,0.5436,2,0.0,0.05
12,attack,2,1,0.5234,0.5223,0.0,0.4234,0.5766,1,0.0,0.05
12,attack,3,4,0.554,0.5054,0.0,0.454,0.546,1,0.0,0.05
12,attack,4,5,0.5668,0.5295,0.0,0.4668,0.5332,1,0.0,0.05
12,attack,5,10,0.5709,0.5225,0.0,0.4709,0.5291,1,0.0,0.05
12,attack,6,1,0.5308,0.4826,0.0,0.4308,0.5692,1,0.0,0.05
12,attack,7,12,0.5613,0.4048,0.0,0.4613,0.5387,1,0.0,0.05
12,attack,8,9,0.5702,0.5059,0.0,0.4702,0.5298,1,0.0,0.05
12,attack,9,10,0.5779,0.5113,0.0,0.4779,0.5221,1,0.0,0.05
12,attack,10,15,0.5738,0.5198,0.0,0.4738,0.5262,1,0.0,0.05
12,attack,11,12,0.5852,0.4677,0.0,0.4852,0.5148,1,0.0,0.05
12,attack,12,13,0.5692,0.4975,0.0,0.4692,0.5308,1,0.0,0.05
12,attack,13,14,0.5792,0.5113,0.0,0.4792,0.5208,1,0.0,0.05
12,attack,14,15,0.5619,0.4456,0.0,0.4619,0.5381,1,0.0,0.05
12,attack,15,20,0.5766,0.5164,0.0117,0.4766,0.5234,1,0.0,0.05
12,attack,16,17,0.5748,0.5374,0.0222,0.4748,0.5252,1,0.0,0.05
12,attack,17,18,0.5529,0.5108,0.0,0.4529,0.5471,1,0.0,0.05
12,attack,18,23,0.5406,0.4787,0.0,0.4406,0.5594,1,0.0,0.05
12,attack,19,20,0.5735,0.4092,0.0,0.4735,0.5265,1,0.0,0.05
12,attack,20,25,0.5772,0.3894,0.0,0.4772,0.5228,1,0.0,0.05
12,attack,21,22,0.5602,0.4785,0.0011,0.4602,0.5398,1,0.0,0.05
12,attack,22,23,0.5707,0.5042,0.0,0.4707,0.5293,1,0.0,0.05
12,attack,23,24,0.5794,0.4957,0.0,0.4794,0.5206,1,0.0,0.05
12,attack,24,25,0.5785,0.5019,0.0,0.4785,0.5215,1,0.0,0.05
12,attack,25,20,0.6864,0.4253,0.0045,0.4864,0.5136,2,0.0,0.05
13,attack,2,1,0.522,0.5098,0.0,0.422,0.578,1,0.0,0.05
13,attack,3,4,0.5589,0.4361,0.0,0.4589,0.5411,1,0.0,0.05
